pixel_id,lat,lon,land_cover_types,koppen_climate_5_types,valid_number,site_number,site_ids,source_number,source_ids
693_SNOTEL,61.1911201477051,-145.648071289062,10.0,500.0,802,1,['SNOTEL_UpperTsainaRiver'],1,['ismn']
694_SNOTEL,38.0729789733887,-119.234329223633,10.0,400.0,1569,1,['SNOTEL_VirginiaLakesRidge'],1,['ismn']
695_SNOTEL,39.1324195861816,-114.955749511719,10.0,200.0,1525,1,['SNOTEL_WardMountain'],1,['ismn']
696_SNOTEL,47.9448509216309,-123.425941467285,1.0,300.0,273,1,['SNOTEL_Waterhole'],1,['ismn']
697_SNOTEL,39.0099487304688,-114.310211181641,10.0,400.0,766,1,['SNOTEL_WheelerPeak'],1,['ismn']
698_SNOTEL,35.1418914794922,-112.149658203125,10.0,200.0,267,1,['SNOTEL_WhiteHorseLake'],1,['ismn']
699_SNOTEL,39.9645004272461,-110.98844909668,10.0,400.0,686,1,['SNOTEL_WhiteRiver#1'],1,['ismn']
700_SNOTEL,42.7574310302734,-112.477828979492,10.0,200.0,984,1,['SNOTEL_WildhorseDivide'],1,['ismn']
701_SNOTEL,42.2799110412598,-105.577819824219,10.0,400.0,248,1,['SNOTEL_WindyPeak'],1,['ismn']
702_SNOTEL,40.4773292541504,-111.044692993164,9.0,400.0,519,1,['SNOTEL_WolfCreekPeak'],1,['ismn']
703_SNOTEL,39.1323318481445,-111.35684967041,10.0,200.0,1323,1,['SNOTEL_WrigleyCreek'],1,['ismn']
704_SNOTEL,37.7479705810547,-112.774948120117,10.0,400.0,1729,1,['SNOTEL_YankeeReservoir'],1,['ismn']
705_SNOTEL,40.794921875,-106.595443725586,10.0,400.0,236,1,['SNOTEL_Zirkel'],1,['ismn']
706_SOILSCAPE,-36.70228271484376,174.554586791992,2.0,300.0,780,5,"['SOILSCAPE_Ararimu-2601', 'SOILSCAPE_Ararimu-2602', 'SOILSCAPE_Ararimu-2603', 'SOILSCAPE_Ararimu-2604', 'SOILSCAPE_Ararimu-2605']",1,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn']"
707_SOILSCAPE,37.1927350362142,-105.99096679687534,12.0,200.0,372,3,"['SOILSCAPE_CO-Z1-2001', 'SOILSCAPE_CO-Z1-2002', 'SOILSCAPE_CO-Z1-2003']",1,"['ismn', 'ismn', 'ismn']"
708_SOILSCAPE,37.055118560791,-105.824249267578,10.0,200.0,343,1,['SOILSCAPE_CO-Z4-2105'],1,['ismn']
709_SOILSCAPE,32.51959609985353,-106.7391242980955,7.0,200.0,417,4,"['SOILSCAPE_JR-1-2301', 'SOILSCAPE_JR-1-2302', 'SOILSCAPE_JR-1-2303', 'SOILSCAPE_JR-1-2304']",1,"['ismn', 'ismn', 'ismn', 'ismn']"
710_SOILSCAPE,32.60226186116538,-106.75749545627178,7.0,200.0,2709,9,"['SOILSCAPE_JR-2-2401', 'SOILSCAPE_JR-2-2402', 'SOILSCAPE_JR-2-2403', 'SOILSCAPE_JR-2-2404', 'SOILSCAPE_JR-3-2501', 'SOILSCAPE_JR-3-2502', 'SOILSCAPE_JR-3-2503', 'SOILSCAPE_JR-3-2504', 'USCRN_Las-Cruces-20-N']",1,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn']"
711_SOILSCAPE,31.736954602328208,-109.94450933283028,10.0,200.0,1112,11,"['SOILSCAPE_Kendall-1402', 'SOILSCAPE_Kendall-1403', 'SOILSCAPE_Kendall-1404', 'SOILSCAPE_Kendall-1406', 'SOILSCAPE_Kendall-1407', 'SOILSCAPE_Kendall-1408', 'SOILSCAPE_Kendall-1409', 'SOILSCAPE_node1400', 'SOILSCAPE_node1401', 'SOILSCAPE_node1408', 'SOILSCAPE_node1409']",1,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn']"
712_SOILSCAPE,-36.7150402069092,174.6142044067385,10.0,300.0,490,2,"['SOILSCAPE_Riverhead-2704', 'SOILSCAPE_Riverhead-2705']",1,"['ismn', 'ismn']"
714_SOILSCAPE,36.00123860285832,-98.63021909273589,10.0,300.0,322,13,"['SOILSCAPE_node101', 'SOILSCAPE_node102', 'SOILSCAPE_node103', 'SOILSCAPE_node105', 'SOILSCAPE_node106', 'SOILSCAPE_node107', 'SOILSCAPE_node108', 'SOILSCAPE_node111', 'SOILSCAPE_node112', 'SOILSCAPE_node114', 'SOILSCAPE_node115', 'SOILSCAPE_node119', 'SOILSCAPE_node121']",1,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn']"
715_SOILSCAPE,38.390520025182646,-120.90539889865452,10.0,300.0,435,27,"['SOILSCAPE_node1017', 'SOILSCAPE_node1018', 'SOILSCAPE_node1019', 'SOILSCAPE_node1020', 'SOILSCAPE_node1021', 'SOILSCAPE_node1022', 'SOILSCAPE_node1023', 'SOILSCAPE_node1025', 'SOILSCAPE_node1027', 'SOILSCAPE_node1029', 'SOILSCAPE_node1031', 'SOILSCAPE_node900', 'SOILSCAPE_node901', 'SOILSCAPE_node902', 'SOILSCAPE_node903', 'SOILSCAPE_node905', 'SOILSCAPE_node906', 'SOILSCAPE_node907', 'SOILSCAPE_node908', 'SOILSCAPE_node909', 'SOILSCAPE_node910', 'SOILSCAPE_node911', 'SOILSCAPE_node912', 'SOILSCAPE_node913', 'SOILSCAPE_node914', 'SOILSCAPE_node915', 'SOILSCAPE_node916']",1,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn']"
716_SOILSCAPE,38.15260696411133,-120.7902072559704,10.0,300.0,536,22,"['SOILSCAPE_node501', 'SOILSCAPE_node502', 'SOILSCAPE_node503', 'SOILSCAPE_node504', 'SOILSCAPE_node505', 'SOILSCAPE_node506', 'SOILSCAPE_node507', 'SOILSCAPE_node508', 'SOILSCAPE_node509', 'SOILSCAPE_node510', 'SOILSCAPE_node511', 'SOILSCAPE_node512', 'SOILSCAPE_node513', 'SOILSCAPE_node514', 'SOILSCAPE_node515', 'SOILSCAPE_node516', 'SOILSCAPE_node517', 'SOILSCAPE_node518', 'SOILSCAPE_node701', 'SOILSCAPE_node708', 'SOILSCAPE_node710', 'SOILSCAPE_node712']",1,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn']"
717_SONTE-China,41.76310722365721,115.6808908858104,10.0,400.0,864,10,"['SONTE-China_GuYuan-01', 'SONTE-China_GuYuan-02', 'SONTE-China_GuYuan-04', 'SONTE-China_GuYuan-05', 'SONTE-China_GuYuan-06', 'SONTE-China_GuYuan-07', 'SONTE-China_GuYuan-08', 'SONTE-China_GuYuan-09', 'SONTE-China_GuYuan-10', 'SONTE_china_GuYuan']",2,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'collected']"
718_SONTE-China,38.62958813741744,102.91820928613274,16.0,200.0,908,11,"['SONTE-China_MinQin-01', 'SONTE-China_MinQin-02', 'SONTE-China_MinQin-03', 'SONTE-China_MinQin-04', 'SONTE-China_MinQin-05', 'SONTE-China_MinQin-06', 'SONTE-China_MinQin-07', 'SONTE-China_MinQin-08', 'SONTE-China_MinQin-09', 'SONTE-China_MinQin-10', 'SONTE_china_MinQin']",2,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'collected']"
719_SONTE,29.31523575,113.1685888,14.0,300.0,479,1,['SONTE_china_DongTingHu'],1,['collected']
720_SONTE,23.24482175,113.6341998,14.0,300.0,1023,1,['SONTE_china_GuangZhou'],1,['collected']
721_SONTE,37.611151625000005,101.31263465,10.0,400.0,578,2,"['SONTE_china_HaiBei1', 'SONTE_china_HaiBei2']",1,"['collected', 'collected']"
722_SONTE,49.3321405,119.9892983,10.0,400.0,492,1,['SONTE_china_HuLunBeiEr'],1,['collected']
723_SONTE,43.8554115,128.9522458,4.0,400.0,583,1,['SONTE_china_JiangShanJiao'],1,['collected']
724_SONTE,44.79131825,125.622192,12.0,400.0,346,1,['SONTE_china_JingYueTan'],1,['collected']
725_SONTE,31.50207425,119.2128478,14.0,300.0,675,1,['SONTE_china_NanJing'],1,['collected']
726_SONTE,31.64317925,92.01172275,10.0,500.0,472,1,['SONTE_china_Naqu'],1,['collected']
727_SONTE,26.75997625,111.8710395,9.0,300.0,702,1,['SONTE_china_QiYang'],1,['collected']
728_SONTE,26.7451155,115.0719553,8.0,300.0,745,1,['SONTE_china_QianYanZhou'],1,['collected']
729_SONTE,44.136725,116.33025,10.0,200.0,620,1,['SONTE_china_XiLinHaoTe'],1,['collected']
730_SONTE,43.7435615,81.17245125,12.0,200.0,661,1,['SONTE_china_XiTianShan'],1,['collected']
731_SONTE,36.828681,116.5701068,12.0,400.0,947,1,['SONTE_china_YuCheng'],1,['collected']
733_Shiquanhe,32.519324999999995,79.861385,16.0,200.0,924,2,"['Shiquanhe_SQ06', 'Shiquanhe_SQ07']",1,"['collected', 'collected']"
734_TAHMO,6.230044841766356,-0.346764996647835,8.0,100.0,1121,2,"['TAHMO_CRIG(SoilMoistureStation1)', 'TAHMO_CRIG(SoilMoistureStation2)']",1,"['ismn', 'ismn']"
735_TAHMO,9.40083026885986,-1.00190997123718,12.0,100.0,982,1,"['TAHMO_CSIR-SARI', 'Nyankpala-Tamale']",1,['ismn']
736_TERENO,50.989200592041,6.3235502243042,12.0,300.0,2769,1,['TERENO_Gevenich'],1,['ismn']
737_TERENO,50.9303016662598,6.29747009277344,12.0,300.0,2938,1,['TERENO_Merzenhausen'],1,['ismn']
738_TERENO,50.5149002075195,6.3755898475647,5.0,300.0,2403,1,['TERENO_Schoeneseiffen'],1,['ismn']
739_TERENO,50.8690986633301,6.44954013824463,12.0,300.0,2974,1,['TERENO_Selhausen'],1,['ismn']
740_TERENO,51.132740020752,6.16917991638184,12.0,300.0,2473,1,['TERENO_Wildenrath'],1,['ismn']
741_TWENTE,52.0674705505371,6.6567702293396,9.0,300.0,636,1,['TWENTE_Hupsel'],1,['ismn']
742_TWENTE,52.386555989583336,6.964463233947754,9.0,300.0,1900,3,"['TWENTE_ITCSM-01b', 'TWENTE_ITCSM-07a', 'TWENTE_ITCSM-07b']",1,"['ismn', 'ismn', 'ismn']"
743_TWENTE,52.3908309936523,6.86010980606079,9.0,300.0,1663,1,['TWENTE_ITCSM-02b'],1,['ismn']
745_TWENTE,52.2716255187988,6.921220064163205,9.0,300.0,1161,2,"['TWENTE_ITCSM-04a', 'TWENTE_ITCSM-04b']",1,"['ismn', 'ismn']"
746_TWENTE,52.26829051971438,6.6935875415802,9.0,300.0,1595,4,"['TWENTE_ITCSM-05a', 'TWENTE_ITCSM-05b', 'TWENTE_ITCSM-05c', 'TWENTE_ITCSM-05d']",1,"['ismn', 'ismn', 'ismn', 'ismn']"
747_TWENTE,52.3947410583496,6.64483976364136,14.0,300.0,312,1,['TWENTE_ITCSM-06b'],1,['ismn']
748_TWENTE,52.1357803344727,6.74506998062134,9.0,300.0,1781,1,['TWENTE_ITCSM-08b'],1,['ismn']
749_TWENTE,52.1463890075684,6.84306001663208,9.0,300.0,1688,1,['TWENTE_ITCSM-09'],1,['ismn']
750_TWENTE,52.1910400390625,6.66827011108398,9.0,300.0,1554,1,['TWENTE_ITCSM-10c'],1,['ismn']
751_TWENTE,52.27087593078615,6.584404945373535,9.0,300.0,1494,2,"['TWENTE_ITCSM-11c', 'TWENTE_ITCSM-15b']",1,"['ismn', 'ismn']"
752_TWENTE,52.1403503417969,6.55964994430542,9.0,300.0,1323,1,['TWENTE_ITCSM-12b'],1,['ismn']
754_TWENTE,52.195188522338896,6.30936503410339,9.0,300.0,1012,2,"['TWENTE_ITCSM-14b', 'TWENTE_ITCSM-14c']",1,"['ismn', 'ismn']"
755_TWENTE,52.3678092956543,6.53525018692017,9.0,300.0,726,1,['TWENTE_ITCSM-16b'],1,['ismn']
756_TWENTE,52.4194507598877,6.54057002067566,9.0,300.0,1652,2,"['TWENTE_ITCSM-17b', 'TWENTE_ITCSM-17c']",1,"['ismn', 'ismn']"
757_TWENTE,52.4052810668945,6.37990999221802,9.0,300.0,1434,1,['TWENTE_ITCSM-18'],1,['ismn']
758_TWENTE,52.3188896179199,6.44860982894897,9.0,300.0,612,1,['TWENTE_ITCSM-20'],1,['ismn']
759_TWENTE,52.2731590270996,6.89104986190796,9.0,300.0,971,1,['TWENTE_Twenthe-A'],1,['ismn']
761_TrialValleyCreek,68.745483,-133.49907,7.0,400.0,790,1,['TrialValleyCreek'],1,['collected']
762_TxSON,30.430078642708896,-98.82527106148856,10.0,300.0,2668,14,"['TxSON_CR1000-1', 'TxSON_CR1000-6', 'TxSON_CR200-13', 'TxSON_CR200-14', 'TxSON_CR200-19', 'TxSON_CR200-21', 'TxSON_CR200-22', 'TxSON_CR200-26', 'TxSON_CR200-28', 'TxSON_CR200-29', 'TxSON_CR200-3', 'TxSON_CR200-4', 'TxSON_CR200-9', 'TxSON_LCRA-2']",1,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn']"
763_TxSON,30.25843855050895,-98.71664604773888,10.0,300.0,2670,13,"['TxSON_CR1000-2', 'TxSON_CR1000-3', 'TxSON_CR200-15', 'TxSON_CR200-16', 'TxSON_CR200-17', 'TxSON_CR200-18', 'TxSON_CR200-2', 'TxSON_CR200-24', 'TxSON_CR200-25', 'TxSON_CR200-5', 'TxSON_CR200-6', 'TxSON_CR200-7', 'TxSON_CR200-8']",1,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn']"
764_TxSON,30.4599990844727,-98.9406967163086,10.0,300.0,2631,1,['TxSON_CR1000-4'],1,['ismn']
765_TxSON,30.4147491455078,-98.6120491027832,10.0,300.0,2656,2,"['TxSON_CR1000-5', 'TxSON_LCRA-1']",1,"['ismn', 'ismn']"
766_TxSON,30.2108001708984,-98.8330993652344,10.0,300.0,2617,1,['TxSON_CR200-12'],1,['ismn']
767_TxSON,30.186750411987298,-98.63394927978516,10.0,300.0,2655,2,"['TxSON_CR200-23', 'TxSON_LCRA-3']",1,"['ismn', 'ismn']"
768_TxSON,30.3423004150391,-98.8678970336914,10.0,300.0,2567,1,['TxSON_LCRA-4'],1,['ismn']
769_TxSON,30.3299999237061,-98.6116027832031,10.0,300.0,2094,1,['TxSON_LCRA-5'],1,['ismn']
770_TxSON,30.2408008575439,-98.6252975463867,10.0,300.0,2463,1,['TxSON_LCRA-6'],1,['ismn']
771_TxSON,30.1658000946045,-98.9497985839844,10.0,300.0,2456,1,['TxSON_LCRA-7'],1,['ismn']
772_US-CGG,37.938,-121.9761,10.0,300.0,1700,1,['US-CGG'],1,['fluxnet']
773_US-CRK,31.4629,-95.3415,8.0,300.0,726,1,['US-CRK'],1,['fluxnet']
774_US-CdM,37.5241,-109.7471,10.0,200.0,1160,1,['US-CdM'],1,['fluxnet']
775_US-EA5,29.3584,-99.9576,10.0,200.0,405,1,['US-EA5'],1,['fluxnet']
777_US-Jo2,32.5849,-106.6032,7.0,200.0,1787,1,['US-Jo2'],1,['fluxnet']
778_US-Kon,39.0984997599284,-96.59433408203128,10.0,400.0,2206,3,"['US-Kon', 'US-xKA', 'USCRN_Manhattan-6-SSW']",2,"['fluxnet', 'fluxnet', 'ismn']"
779_US-PFL,45.94781428571429,-90.31211428571427,5.0,400.0,84,7,"['US-PFL', 'US-PFb', 'US-PFc', 'US-PFe', 'US-PFk', 'US-PFm', 'US-PFn']",1,"['fluxnet', 'fluxnet', 'fluxnet', 'fluxnet', 'fluxnet', 'fluxnet', 'fluxnet']"
780_US-PFg,45.9499,-90.24471428571428,5.0,400.0,81,7,"['US-PFg', 'US-PFh', 'US-PFi', 'US-PFj', 'US-PFp', 'US-PFq', 'US-PFt']",1,"['fluxnet', 'fluxnet', 'fluxnet', 'fluxnet', 'fluxnet', 'fluxnet', 'fluxnet']"
781_US-Prr,65.12367,-147.48756,8.0,400.0,947,1,['US-Prr'],1,['fluxnet']
782_US-Rls,43.17193303629556,-116.733101180013,10.0,200.0,2663,3,"['US-Rls', 'US-Rws', 'USCRN_Murphy-10-W']",2,"['fluxnet', 'fluxnet', 'ismn']"
783_US-Rms,43.0645,-116.7486,10.0,400.0,2275,1,['US-Rms'],1,['fluxnet']
784_US-SRM,31.8214,-110.8661,7.0,200.0,1355,1,['US-SRM'],1,['fluxnet']
785_US-xBL,39.0603,-78.0716,9.0,300.0,570,1,['US-xBL'],1,['fluxnet']
786_US-xCL,33.4012,-97.57,10.0,300.0,1136,1,['US-xCL'],1,['fluxnet']
787_US-xDS,28.125,-81.4362,9.0,300.0,1158,1,['US-xDS'],1,['fluxnet']
788_US-xMB,38.2483,-109.3883,10.0,200.0,149,1,['US-xMB'],1,['fluxnet']
790_US-xRN,35.9641,-84.2826,4.0,300.0,481,1,['US-xRN'],1,['fluxnet']
791_US-xSC,38.8929,-78.1395,4.0,300.0,606,1,['US-xSC'],1,['fluxnet']
792_US-xSJ,37.1088,-119.7323,10.0,300.0,350,1,['US-xSJ'],1,['fluxnet']
793_US-xUN,46.2339,-89.5373,5.0,400.0,184,1,['US-xUN'],1,['fluxnet']
797_USCRN,43.462100982666,-113.555999755859,10.0,200.0,1795,1,['USCRN_Arco-17-SW'],1,['ismn']
799_USCRN,39.8592987060547,-75.7861022949219,9.0,300.0,2442,1,['USCRN_Avondale-2-N'],1,['ismn']
800_USCRN,39.0117988586426,-114.208999633789,10.0,200.0,1966,1,['USCRN_Baker-5-W'],1,['ismn']
801_USCRN,35.8200988769531,-91.7811965942383,8.0,300.0,2622,1,['USCRN_Batesville-8-WNW'],1,['ismn']
802_USCRN,38.8881988525391,-86.5707015991211,8.0,400.0,2246,1,['USCRN_Bedford-5-WNW'],1,['ismn']
803_USCRN,40.035400390625,-105.540901184082,8.0,400.0,1264,1,['USCRN_Boulder-14-W'],1,['ismn']
804_USCRN,37.2504005432129,-86.2324981689453,4.0,300.0,2331,1,['USCRN_Bowling-Green-21-NNE'],1,['ismn']
805_USCRN,41.6162986755371,-112.543701171875,10.0,200.0,2101,1,['USCRN_Brigham-City-28-WNW'],1,['ismn']
806_USCRN,32.0407981872559,-100.249496459961,10.0,200.0,2775,1,['USCRN_Bronte-11-NNE'],1,['ismn']
810_USCRN,37.255298614502,-108.50350189209,10.0,200.0,1793,1,['USCRN_Cortez-8-SE'],1,['ismn']
811_USCRN,44.4184989929199,-123.325698852539,12.0,300.0,2371,1,['USCRN_Corvallis-10-SSW'],1,['ismn']
812_USCRN,40.36669921875,-81.7828979492188,14.0,400.0,422,1,['USCRN_Coshocton-8-NNE'],1,['ismn']
813_USCRN,48.5405006408691,-121.445999145508,1.0,300.0,1842,1,['USCRN_Darrington-21-NNE'],1,['ismn']
814_USCRN,41.8484001159668,-119.635696411133,10.0,200.0,1698,1,['USCRN_Denio-52-WSW'],1,['ismn']
815_USCRN,45.1580009460449,-113.005699157715,10.0,200.0,1514,1,['USCRN_Dillon-18-WSW'],1,['ismn']
816_USCRN,40.2445983886719,-108.967697143555,10.0,200.0,2076,1,['USCRN_Dinosaur-2-E'],1,['ismn']
819_USCRN,43.1091995239258,-70.9484024047852,8.0,400.0,1938,1,['USCRN_Durham-2-SSW'],1,['ismn']
820_USCRN,26.5258007049561,-98.0633010864258,10.0,200.0,2353,1,['USCRN_Edinburg-17-NNE'],1,['ismn']
821_USCRN,31.5907001495361,-110.508697509766,7.0,200.0,2254,1,['USCRN_Elgin-5-S'],1,['ismn']
822_USCRN,39.0130004882812,-79.4742965698242,4.0,400.0,1940,1,['USCRN_Elkins-21-ENE'],1,['ismn']
823_USCRN,33.4392013549805,-117.190399169922,9.0,200.0,3215,1,['USCRN_Fallbrook-5-NE'],1,['ismn']
824_USCRN,34.285099029541,-85.9620971679688,9.0,300.0,2838,1,['USCRN_Gadsden-19-N'],1,['ismn']
825_USCRN,44.9080009460449,-84.7202987670898,8.0,400.0,1905,1,['USCRN_Gaylord-9-SSW'],1,['ismn']
826_USCRN,48.3055000305176,-95.874397277832,12.0,400.0,1201,1,['USCRN_Goodridge-12-NNW'],1,['ismn']
827_USCRN,36.58374977111815,-101.602352142334,10.0,200.0,2515,2,"['USCRN_Goodwell-2-E', 'USCRN_Goodwell-2-SE']",1,"['ismn', 'ismn']"
828_USCRN,42.4247016906738,-103.736297607422,10.0,200.0,1392,1,['USCRN_Harrison-20-SSE'],1,['ismn']
829_USCRN,34.8222999572754,-89.4347991943359,8.0,300.0,2086,1,['USCRN_Holly-Springs-4-N'],1,['ismn']
832_USCRN,37.4277000427246,-94.5829010009766,12.0,300.0,2132,1,['USCRN_Joplin-24-N'],1,['ismn']
833_USCRN,41.48464965820315,-71.54150009155275,4.0,300.0,2510,2,"['USCRN_Kingston-1-NW', 'USCRN_Kingston-1-W']",1,"['ismn', 'ismn']"
834_USCRN,37.863899230957,-103.822402954102,10.0,200.0,2124,1,['USCRN_La-Junta-17-WSW'],1,['ismn']
835_USCRN,42.6753997802734,-108.668601989746,10.0,200.0,1813,1,['USCRN_Lander-11-SSE'],1,['ismn']
837_USCRN,46.8945999145508,-103.376899719238,10.0,200.0,1809,1,['USCRN_Medora-7-E'],1,['ismn']
839_USCRN,36.6240005493164,-116.022499084473,7.0,200.0,2956,1,['USCRN_Mercury-3-SSW'],1,['ismn']
840_USCRN,31.6219005584717,-102.807098388672,10.0,200.0,3026,1,['USCRN_Monahans-6-ENE'],1,['ismn']
841_USCRN,38.5439987182617,-107.692802429199,10.0,200.0,1734,1,['USCRN_Montrose-11-ENE'],1,['ismn']
842_USCRN,43.6614990234375,-110.71199798584,10.0,400.0,1388,1,['USCRN_Moose-1-NNE'],1,['ismn']
843_USCRN,33.9556999206543,-102.774002075195,10.0,200.0,2386,1,['USCRN_Muleshoe-19-S'],1,['ismn']
844_USCRN,44.0603981018066,-90.173698425293,8.0,400.0,2028,1,['USCRN_Necedah-5-WNW'],1,['ismn']
845_USCRN,31.1923007965088,-84.4465026855469,8.0,300.0,1972,1,['USCRN_Newton-11-SW'],1,['ismn']
846_USCRN,48.967601776123,-102.170196533203,12.0,400.0,1663,1,['USCRN_Northgate-5-ESE'],1,['ismn']
847_USCRN,40.8065986633301,-104.75520324707,10.0,200.0,1921,1,['USCRN_Nunn-7-NNE'],1,['ismn']
848_USCRN,29.3483009338379,-103.209297180176,7.0,200.0,3161,1,['USCRN_Panther-Junction-2-N'],1,['ismn']
849_USCRN,44.019401550293,-100.352996826172,10.0,400.0,2007,1,['USCRN_Pierre-24-S'],1,['ismn']
850_USCRN,47.5139007568359,-123.811996459961,1.0,300.0,2856,1,['USCRN_Quinault-4-NE'],1,['ismn']
851_USCRN,40.6506996154785,-122.606796264648,1.0,300.0,2374,1,['USCRN_Redding-12-WNW'],1,['ismn']
852_USCRN,43.4710998535156,-119.691703796387,10.0,200.0,1874,1,['USCRN_Riley-10-WSW'],1,['ismn']
853_USCRN,37.6343994140625,-91.7226028442383,8.0,300.0,2379,1,['USCRN_Salem-10-W'],1,['ismn']
854_USCRN,46.1134986877441,-92.9935989379883,8.0,400.0,1744,1,['USCRN_Sandstone-6-W'],1,['ismn']
855_USCRN,41.8429985046387,-88.8513031005859,12.0,400.0,1800,1,['USCRN_Shabbona-5-NNE'],1,['ismn']
856_USCRN,34.3557014465332,-106.885902404785,7.0,200.0,2542,1,['USCRN_Socorro-20-N'],1,['ismn']
857_USCRN,47.4174003601074,-117.526397705078,12.0,200.0,2062,1,['USCRN_Spokane-17-SSW'],1,['ismn']
858_USCRN,48.7411994934082,-113.432998657227,10.0,400.0,1549,1,['USCRN_St.-Mary-1-SSW'],1,['ismn']
859_USCRN,36.1180992126465,-97.0914001464844,10.0,300.0,2442,1,['USCRN_Stillwater-2-W'],1,['ismn']
860_USCRN,36.1346015930176,-97.1082000732422,10.0,300.0,2583,1,['USCRN_Stillwater-5-WNW'],1,['ismn']
861_USCRN,36.6020011901855,-117.144897460938,16.0,200.0,3181,1,['USCRN_Stovepipe-Wells-1-SW'],1,['ismn']
862_USCRN,44.5168991088867,-104.436302185059,8.0,400.0,1718,1,['USCRN_Sundance-8-NNW'],1,['ismn']
863_USCRN,32.2394981384277,-111.16960144043,7.0,200.0,3193,1,['USCRN_Tucson-11-W'],1,['ismn']
865_USCRN,33.7836990356445,-83.3896026611328,8.0,300.0,2852,1,['USCRN_Watkinsville-5-SSE'],1,['ismn']
866_USCRN,42.068000793457,-101.444999694824,10.0,400.0,2058,1,['USCRN_Whitman-5-ENE'],1,['ismn']
867_USCRN,35.755199432373,-112.33740234375,7.0,200.0,2378,1,['USCRN_Williams-35-NNW'],1,['ismn']
868_USCRN,48.3082008361816,-105.10179901123,10.0,200.0,1434,1,['USCRN_Wolf-Point-29-ENE'],1,['ismn']
870_USCRN,37.7592010498047,-119.82080078125,8.0,300.0,2086,1,['USCRN_Yosemite-Village-12-W'],1,['ismn']
871_USCRN,32.8349990844727,-114.188400268555,16.0,200.0,2831,1,['USCRN_Yuma-27-ENE'],1,['ismn']
872_VenadoTuerto,-33.67,-61.97,12.0,300.0,664,1,['VenadoTuerto'],1,['collected']
873_WATERLINE,41.1800003051758,25.2800006866455,10.0,300.0,952,1,['WATERLINE_Kerasia'],1,['ismn']
874_WATERLINE,41.1230010986328,25.3859996795654,12.0,300.0,876,1,['WATERLINE_Komotini'],1,['ismn']
875_WATERLINE,41.2639999389648,25.4360008239746,4.0,300.0,903,1,['WATERLINE_Nymfaia'],1,['ismn']
877_XMS-CAT,41.7514495849609,1.62302994728088,8.0,300.0,342,1,['XMS-CAT_AguilardeSegarra'],1,['ismn']
879_XMS-CAT,42.4133987426758,1.89098000526428,10.0,300.0,295,1,['XMS-CAT_Bolvir'],1,['ismn']
880_XMS-CAT,42.4141998291016,1.46530997753143,8.0,300.0,700,1,['XMS-CAT_BordaColl'],1,['ismn']
881_XMS-CAT,42.1553993225098,0.925499975681305,9.0,300.0,2242,1,['XMS-CAT_CamidelsNerets'],1,['ismn']
882_XMS-CAT,42.4197998046875,2.94127988815308,8.0,300.0,589,1,['XMS-CAT_Cantallops'],1,['ismn']
883_XMS-CAT,42.1194610595703,2.28235006332397,8.0,300.0,900,1,['XMS-CAT_Clarella'],1,['ismn']
884_XMS-CAT,42.1556816101074,0.834779977798462,9.0,300.0,648,1,['XMS-CAT_ClotdelesPeresI'],1,['ismn']
885_XMS-CAT,42.1974792480469,1.24688005447388,8.0,300.0,1757,1,['XMS-CAT_ColldePaller'],1,['ismn']
886_XMS-CAT,42.3987083435059,0.9583899974823,10.0,400.0,1579,1,['XMS-CAT_ElBoixer'],1,['ismn']
887_XMS-CAT,41.9139289855957,1.52760004997253,12.0,300.0,996,1,['XMS-CAT_ElMiracle'],1,['ismn']
888_XMS-CAT,42.3367309570312,3.06479001045227,12.0,200.0,427,1,['XMS-CAT_Garriguella'],1,['ismn']
889_XMS-CAT,42.5880317687988,1.32990002632141,10.0,400.0,1081,1,['XMS-CAT_LaCultiadAreu'],1,['ismn']
